order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status
2436,2024-02-02,50,Italian,893.21,5.47,47,Cash,3.5,Delivered
2437,2024-06-01,45,Cafe,309.27,3.72,51,Card,3.1,Delivered
2438,2024-03-18,63,Bakery,1135.68,5.04,18,Card,3.7,Delivered
2439,2024-01-05,36,Italian,331.03,5.23,32,Card,2.5,Cancelled
2440,2024-03-26,46,Italian,1089.27,8.41,47,Cash,4.1,Delayed
2441,2024-12-23,33,Bakery,1120.4,12.32,40,UPI,3.6,Cancelled
2442,2024-10-15,64,Bakery,316.76,7.51,29,UPI,3.8,Delayed
2443,2024-06-29,21,Bakery,895.54,5.87,85,Cash,5.0,Delayed
2444,2024-06-20,38,Cafe,1146.9,10.31,53,Card,4.6,Delivered
2445,2024-03-05,65,Cafe,656.31,12.54,75,Wallet,3.6,Delayed
2446,2024-01-21,30,Italian,632.18,3.3,87,UPI,3.5,Cancelled
2447,2024-11-14,46,Bakery,777.24,4.66,16,UPI,2.7,Cancelled
2448,2024-11-22,50,Cafe,940.67,5.95,49,Cash,3.1,Delivered
2449,2024-09-30,21,Cafe,775.2,10.65,23,UPI,4.7,Delivered
2450,2024-02-07,61,Chinese,1103.26,8.15,49,Card,4.8,Delivered
2451,2024-11-12,54,Bakery,284.48,6.61,80,Cash,3.5,Cancelled
2452,2024-11-05,38,Fast Food,810.27,13.13,28,Wallet,4.2,Delayed
2453,2024-09-10,20,Bakery,445.82,11.69,16,Cash,2.7,Cancelled
2454,2024-04-17,27,Indian,333.94,4.1,90,UPI,4.0,Cancelled
2455,2024-01-05,60,Bakery,639.24,12.75,67,Card,3.3,Delayed
2456,2024-06-27,26,Fast Food,1065.37,8.67,87,Cash,4.8,Delayed
2457,2024-08-19,21,Cafe,412.23,7.59,80,UPI,4.9,Delayed
2458,2024-08-17,22,Fast Food,199.37,12.56,62,UPI,3.3,Cancelled
2459,2024-07-05,31,Bakery,1145.9,12.45,48,Wallet,3.8,Cancelled
2460,2024-05-01,37,Indian,741.97,11.27,54,Cash,3.5,Delivered
2461,2024-06-19,54,Indian,517.42,8.33,83,UPI,4.2,Delayed
2462,2024-01-24,23,Chinese,997.13,10.1,39,Wallet,4.0,Delayed
2463,2024-03-13,53,Italian,1000.72,4.92,35,UPI,4.0,Delayed
2464,2024-09-05,61,Fast Food,326.16,10.09,87,UPI,3.2,Delivered
2465,2024-11-24,28,Italian,1126.37,14.66,47,UPI,3.7,Delayed
2466,2024-06-14,31,Fast Food,1007.03,6.47,90,UPI,5.0,Delayed
2467,2024-05-01,48,Fast Food,621.01,8.0,70,Cash,3.9,Delayed
2468,2024-06-30,60,Indian,777.32,10.79,15,Card,4.8,Cancelled
2469,2024-05-27,39,Bakery,578.99,9.13,65,Card,2.5,Delivered
2470,2024-01-29,28,Indian,692.14,8.39,32,Wallet,3.5,Cancelled
2471,2024-10-19,61,Italian,954.43,6.49,24,Card,4.4,Delayed
2472,2024-10-28,35,Chinese,447.73,2.41,61,Cash,4.3,Cancelled
2473,2024-02-29,38,Cafe,1122.48,5.25,34,Wallet,4.8,Delivered
2474,2024-12-20,53,Chinese,1126.01,13.09,19,UPI,3.0,Delivered
2475,2024-10-27,30,Chinese,261.07,7.47,67,UPI,4.0,Cancelled
2476,2024-05-09,46,Chinese,335.59,2.6,40,Cash,3.8,Delivered
2477,2024-09-15,44,Italian,1110.11,2.24,73,Cash,3.3,Delayed
2478,2024-09-04,32,Indian,975.2,7.63,79,Wallet,4.2,Delivered
2479,2024-04-18,51,Indian,706.49,13.89,84,Card,4.5,Cancelled
2480,2024-10-08,25,Italian,850.33,5.43,83,Wallet,2.6,Delivered
2481,2024-08-04,42,Indian,917.15,9.92,68,Wallet,4.0,Delivered
2482,2024-07-20,22,Chinese,567.93,2.06,46,Wallet,2.8,Cancelled
2483,2024-02-05,56,Chinese,914.12,14.11,20,Card,3.7,Cancelled
2484,2024-06-19,41,Bakery,625.57,9.69,88,Card,3.3,Delivered
2485,2024-04-01,38,Indian,545.65,11.86,70,Card,4.2,Cancelled
2486,2024-02-10,58,Chinese,759.14,1.4,15,Wallet,4.5,Cancelled
2487,2024-04-17,41,Bakery,942.03,1.94,66,Cash,4.6,Delayed
2488,2024-03-03,46,Italian,537.15,2.86,15,UPI,2.7,Delivered
2489,2024-05-10,19,Indian,936.37,12.16,24,Card,4.7,Delivered
2490,2024-08-27,61,Cafe,911.76,2.82,32,UPI,4.1,Delivered
2491,2024-10-23,57,Indian,702.23,3.04,23,UPI,4.8,Delayed
2492,2024-01-22,57,Chinese,178.47,8.4,75,Card,3.9,Delayed
2493,2024-03-13,53,Indian,584.92,1.95,60,Cash,2.8,Delayed
2494,2024-07-30,49,Italian,535.2,12.64,77,UPI,2.7,Delivered
2495,2024-08-10,52,Bakery,478.47,12.84,71,UPI,4.7,Delayed
2496,2024-03-21,32,Fast Food,1112.7,8.31,25,Wallet,2.7,Delivered
2497,2024-01-12,33,Chinese,377.14,0.69,36,Cash,2.6,Delayed
2498,2024-05-16,45,Fast Food,1161.98,12.2,46,Cash,3.6,Delayed
2499,2024-05-21,25,Chinese,514.54,12.29,29,UPI,3.1,Delayed
2500,2024-05-22,43,Chinese,729.01,11.94,29,Card,4.8,Delayed
2501,2024-04-13,23,Cafe,851.44,5.95,77,Wallet,2.6,Cancelled
2502,2024-09-12,36,Fast Food,342.84,14.55,86,UPI,2.7,Delivered
2503,2024-06-05,28,Chinese,615.89,7.12,39,UPI,2.8,Delivered
2504,2024-01-01,36,Italian,454.95,14.88,17,UPI,4.6,Cancelled
2505,2024-08-10,62,Bakery,967.49,12.21,56,Card,3.1,Cancelled
2506,2024-12-29,33,Bakery,476.85,14.66,23,UPI,2.9,Cancelled
2507,2024-06-16,59,Chinese,1009.62,7.7,41,Cash,3.8,Delayed
2508,2024-07-07,59,Italian,292.8,1.02,50,UPI,2.8,Delivered
2509,2024-04-09,37,Chinese,340.33,4.52,90,Cash,3.6,Delivered
2510,2024-03-24,21,Indian,1085.42,8.28,54,Cash,3.2,Delayed
2511,2024-02-19,46,Chinese,1080.97,2.19,36,Card,4.9,Delivered
2512,2024-10-10,21,Indian,407.89,14.32,40,Cash,4.0,Delivered
2513,2024-08-30,58,Italian,927.72,4.96,50,Cash,2.9,Delayed
2514,2024-08-25,44,Cafe,1090.15,3.9,90,Wallet,3.7,Cancelled
2515,2024-12-22,25,Indian,865.64,13.81,74,UPI,4.5,Cancelled
2516,2024-11-10,25,Indian,270.08,10.51,88,Cash,2.9,Cancelled
2517,2024-03-21,63,Italian,886.95,3.17,76,UPI,3.0,Delivered
2518,2024-10-14,49,Chinese,195.65,6.42,55,Card,4.7,Cancelled
2519,2024-05-08,43,Chinese,1099.77,2.1,70,Cash,3.8,Delayed
2520,2024-07-30,18,Cafe,777.27,3.61,40,Wallet,4.1,Cancelled
2521,2024-01-02,22,Chinese,909.08,1.27,87,Card,4.0,Cancelled
2522,2024-04-09,25,Chinese,272.34,10.65,59,Wallet,4.2,Delayed
2523,2024-08-03,29,Fast Food,688.62,4.29,15,Wallet,3.4,Cancelled
2524,2024-03-05,41,Indian,821.83,6.6,85,Cash,4.5,Delayed
2525,2024-10-18,60,Indian,662.94,14.65,47,Cash,3.9,Cancelled
2526,2024-03-02,24,Cafe,724.77,6.74,29,UPI,3.1,Delivered
2527,2024-10-31,65,Italian,198.81,3.42,89,Wallet,3.3,Cancelled
2528,2024-05-25,30,Cafe,1135.45,1.68,81,Cash,3.6,Delayed
2529,2024-09-09,33,Chinese,722.55,14.61,29,Wallet,3.5,Delayed
2530,2024-10-30,32,Fast Food,407.65,7.2,60,UPI,3.1,Delayed
2531,2024-11-09,32,Fast Food,1004.26,14.36,22,Card,3.3,Delivered
2532,2024-10-27,56,Cafe,757.64,1.18,30,UPI,3.3,Delayed
2533,2024-09-14,62,Fast Food,987.91,9.62,59,Cash,2.6,Cancelled
2534,2024-08-12,20,Italian,981.06,11.79,19,Card,3.5,Delivered
2535,2024-07-31,41,Indian,519.36,9.82,58,Card,4.9,Delayed
2536,2024-06-29,31,Chinese,930.5,7.21,19,Card,4.1,Delayed
2537,2024-01-21,27,Italian,319.96,7.13,37,Wallet,4.9,Cancelled
2538,2024-05-20,48,Chinese,1163.37,3.13,86,Wallet,2.6,Cancelled
2539,2024-12-08,51,Bakery,906.05,12.4,23,Cash,5.0,Delayed
2540,2024-02-27,49,Bakery,291.74,10.78,67,Card,4.3,Delivered
2541,2024-02-27,19,Chinese,637.27,4.26,85,Card,4.8,Cancelled
2542,2024-08-26,29,Chinese,808.95,5.07,71,UPI,3.1,Cancelled
2543,2024-08-16,23,Italian,638.02,8.93,60,Card,4.6,Delivered
2544,2024-02-22,31,Indian,1098.48,5.16,52,Wallet,3.1,Cancelled
2545,2024-06-09,49,Cafe,1010.52,11.18,17,Cash,2.8,Delayed
2546,2024-03-25,46,Cafe,389.85,13.48,70,Cash,3.5,Delivered
2547,2024-08-16,41,Italian,388.55,6.25,27,UPI,2.7,Cancelled
2548,2024-01-18,36,Italian,807.55,2.53,22,Cash,3.6,Cancelled
2549,2024-03-19,45,Italian,1077.95,11.79,84,Card,3.1,Delivered
2550,2024-08-16,38,Fast Food,732.39,12.79,43,Cash,2.9,Cancelled
2551,2024-04-05,19,Chinese,782.45,7.72,20,Wallet,4.9,Cancelled
2552,2024-05-31,30,Chinese,916.04,10.21,61,Cash,3.9,Delivered
2553,2024-07-30,36,Bakery,1115.21,12.31,33,UPI,3.4,Delivered
2554,2024-05-19,21,Cafe,360.34,14.18,42,Card,3.9,Delivered
2555,2024-11-27,35,Fast Food,953.56,9.27,32,Wallet,3.6,Delivered
2556,2024-08-16,19,Italian,456.46,4.21,26,Wallet,2.9,Delayed
2557,2024-12-14,31,Fast Food,851.81,10.24,41,Wallet,2.8,Delayed
2558,2024-01-23,61,Italian,377.57,11.52,38,UPI,3.3,Delayed
2559,2024-01-29,27,Chinese,673.38,5.73,32,Wallet,3.1,Cancelled
2560,2024-08-03,25,Bakery,860.34,8.53,19,Cash,3.6,Cancelled
2561,2024-10-16,45,Italian,1117.46,1.52,21,Wallet,4.0,Delayed
2562,2024-05-18,32,Chinese,817.95,10.28,27,Cash,3.6,Cancelled
2563,2024-11-20,38,Chinese,497.96,4.43,34,Card,4.9,Delayed
2564,2024-09-11,46,Fast Food,525.42,9.92,26,Cash,3.7,Cancelled
2565,2024-03-10,63,Bakery,1136.39,12.53,32,Card,2.6,Delayed
2566,2024-09-21,23,Fast Food,829.45,5.22,43,Cash,4.0,Delivered
2567,2024-09-12,27,Fast Food,694.74,5.65,76,Wallet,3.1,Cancelled
2568,2024-04-14,45,Fast Food,366.67,12.34,34,Wallet,3.1,Delayed
2569,2024-10-10,39,Italian,211.77,3.98,60,UPI,3.9,Delivered
2570,2024-11-12,22,Italian,500.48,11.81,17,UPI,5.0,Delayed
2571,2024-03-31,30,Indian,285.37,4.09,23,Cash,2.6,Delayed
2572,2024-01-16,40,Cafe,830.22,0.97,18,Cash,4.1,Delayed
2573,2024-10-16,23,Chinese,487.24,6.52,43,Cash,3.9,Cancelled
2574,2024-09-03,64,Chinese,1197.23,0.68,20,Card,4.6,Cancelled
2575,2024-09-06,45,Cafe,1169.05,13.87,40,Cash,2.8,Delivered
2576,2024-05-29,41,Cafe,523.78,9.51,81,Wallet,2.9,Delivered
2577,2024-12-21,40,Bakery,1065.03,9.3,87,UPI,2.5,Delivered
2578,2024-03-26,40,Indian,680.36,12.52,69,UPI,4.3,Cancelled
2579,2024-09-27,61,Indian,1074.33,8.89,57,Card,4.3,Cancelled
2580,2024-03-28,40,Chinese,292.77,9.32,90,Cash,4.4,Delayed
2581,2024-10-20,31,Fast Food,1027.08,13.63,62,UPI,2.9,Cancelled
2582,2024-12-03,20,Chinese,794.9,10.77,52,Cash,2.9,Delivered
2583,2024-12-26,23,Chinese,678.87,13.13,83,UPI,4.3,Cancelled
2584,2024-04-06,41,Indian,892.13,4.37,71,UPI,3.5,Delayed
2585,2024-03-26,21,Italian,840.87,3.26,52,UPI,2.8,Cancelled
2586,2024-09-02,26,Bakery,304.97,8.26,39,UPI,3.7,Delayed
2587,2024-08-12,60,Fast Food,1018.51,12.32,17,Card,3.3,Cancelled
2588,2024-08-17,61,Bakery,1174.92,8.47,71,Card,4.1,Delivered
2589,2024-06-14,48,Indian,333.35,9.81,16,Card,4.1,Delivered
2590,2024-07-14,59,Chinese,851.67,5.05,71,UPI,4.2,Delivered
2591,2024-08-05,62,Cafe,890.04,4.71,41,UPI,3.8,Cancelled
2592,2024-02-04,30,Bakery,166.44,2.45,19,Cash,2.7,Delayed
2593,2024-01-24,38,Cafe,855.93,10.34,73,Cash,3.0,Cancelled
2594,2024-10-16,20,Fast Food,196.54,3.14,70,Card,2.5,Delivered
2595,2024-11-16,23,Indian,462.58,10.28,25,Wallet,2.5,Delivered
2596,2024-05-20,46,Cafe,738.51,9.12,31,Wallet,4.5,Cancelled
2597,2024-05-15,56,Indian,421.78,8.29,66,Card,2.8,Delayed
2598,2024-10-18,32,Cafe,1009.93,12.8,73,UPI,4.4,Delivered
2599,2024-04-24,55,Bakery,240.97,13.56,56,Cash,4.3,Delivered
2600,2024-01-10,58,Bakery,510.56,2.3,49,Cash,4.2,Delivered
